parking_facility_id,lat,lon,type,osm_parking,capacity_spaces,capacity_source,fee,charge,max_stay_min,access,operator,surface,levels,name,scenario_variant_ref
pw1062253970,-32.8009301,151.6568958,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1342082097,-32.7983328,151.6605967,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082098,-32.7983082,151.6606002,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082099,-32.7982835,151.6606037,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082100,-32.7982589,151.6606072,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082101,-32.7982343,151.6606107,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082102,-32.7982096,151.6606142,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082103,-32.798185,151.6606177,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082104,-32.7981603,151.6606212,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082105,-32.7983219,151.6604884,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082106,-32.7982973,151.6604919,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082107,-32.7982726,151.6604954,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082108,-32.7982479,151.6604989,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082109,-32.7982233,151.6605024,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082110,-32.7981986,151.6605059,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082111,-32.7981739,151.6605094,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082112,-32.7981492,151.660513,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082133,-32.7976955,151.662213,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082134,-32.7976874,151.6621884,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082135,-32.7976794,151.6621639,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082136,-32.7976713,151.6621393,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082137,-32.7976632,151.6621148,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082138,-32.7976551,151.6620902,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082139,-32.797647,151.6620657,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082140,-32.7976389,151.6620411,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082151,-32.7975017,151.6621529,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082152,-32.7975193,151.6621388,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1347768619,-32.8018791,151.6581171,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768620,-32.8018964,151.6581377,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768621,-32.8019137,151.6581582,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768622,-32.8020557,151.6581289,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768623,-32.8020394,151.6581103,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768624,-32.8020231,151.6580916,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768625,-32.8020067,151.658073,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768626,-32.8019904,151.6580543,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768627,-32.801974,151.6580357,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768628,-32.8019577,151.6580171,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768629,-32.8019414,151.6579984,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768630,-32.8019344,151.6582769,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768631,-32.8019501,151.6582576,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768632,-32.8019657,151.6582382,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768633,-32.8019813,151.6582188,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768634,-32.8019969,151.6581994,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768635,-32.8018792,151.6582683,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768636,-32.8018623,151.6582489,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768637,-32.8018453,151.6582295,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768638,-32.8018283,151.6582102,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768639,-32.8018114,151.6581908,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768640,-32.8017944,151.6581714,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768641,-32.8017626,151.6580597,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768642,-32.8017184,151.6581141,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1347768643,-32.8017359,151.6580924,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw686763903,-32.797334,151.6622098,offstreet_public,surface,13,osm,,,,,,,,,base2026
pw813027966,-32.8021217,151.6569409,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw998969565,-32.7947968,151.6634488,offstreet_public,surface,,imputed,no,,,yes,,gravel,,,base2026
pw1062253964,-32.8010257,151.6568837,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253965,-32.8010171,151.65682,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253971,-32.800926,151.6568608,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1342082149,-32.7974664,151.6621811,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082150,-32.7974841,151.662167,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1347768617,-32.8009884,151.6570961,onstreet,street_side,,imputed,no,,,yes,,,,,base2026
pw749965887,-32.7969165,151.6609301,offstreet_private,,20,osm,,,,permissive,,,,,base2026
pw1167731289,-32.7912717,151.6631053,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1342082113,-32.796863,151.6610828,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082114,-32.7968594,151.6610543,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082115,-32.7968558,151.6610257,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082116,-32.7968522,151.6609972,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082117,-32.7968486,151.6609686,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082118,-32.796845,151.66094,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082119,-32.7968414,151.6609115,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082120,-32.7968378,151.6608829,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082121,-32.7968342,151.6608544,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082122,-32.7969254,151.6608081,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082123,-32.7969533,151.6608039,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082124,-32.7970258,151.6610749,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082125,-32.7970226,151.6610429,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082126,-32.7970193,151.6610109,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082127,-32.7970161,151.6609788,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082128,-32.7970129,151.6609468,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082129,-32.7970097,151.6609148,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082130,-32.7970065,151.6608827,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082131,-32.7970032,151.6608507,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082132,-32.797,151.6608187,offstreet_private,surface,1,osm,no,,,permissive,,,,,base2026
pw1342082141,-32.7972535,151.6622685,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082142,-32.7972311,151.6622657,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082143,-32.797301,151.6622692,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082144,-32.797277,151.6622708,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082145,-32.7973303,151.6622615,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082146,-32.7973568,151.6622538,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082147,-32.7974226,151.6622161,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082148,-32.7974464,151.6621971,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw1342082153,-32.7972075,151.6622596,offstreet_public,surface,1,osm,no,,,,,,,,base2026
pw800752041,-32.7925125,151.6692959,offstreet_private,surface,15,osm,,,,private,,,,,base2026
pw1060226270,-32.7945844,151.6647163,offstreet_public,surface,71,osm,no,,,yes,,asphalt,,,base2026
pw1060226272,-32.7943947,151.6657018,offstreet_private,surface,,imputed,no,,,customers,,asphalt,,,base2026
pw1060226275,-32.7940041,151.6661056,offstreet_public,surface,35,osm,,,,,,asphalt,,,base2026
pw1342082177,-32.7925955,151.6692561,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082178,-32.7925766,151.6692395,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082179,-32.7925576,151.669223,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082180,-32.7925387,151.6692065,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082181,-32.7925198,151.66919,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082182,-32.7925008,151.6691734,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082183,-32.7924819,151.6691569,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082184,-32.7925786,151.669431,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082185,-32.7925198,151.6693781,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082186,-32.792501,151.669362,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082187,-32.7924823,151.6693458,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082188,-32.7924636,151.6693296,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082189,-32.7924449,151.6693134,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082190,-32.7924262,151.6692972,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082191,-32.7924075,151.669281,offstreet_private,surface,1,osm,no,,,private,,asphalt,,,base2026
pw1342082192,-32.7939827,151.666344,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082193,-32.7939975,151.6663197,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082194,-32.7940123,151.6662954,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082195,-32.7940272,151.6662711,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082196,-32.794042,151.6662468,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082197,-32.7940568,151.6662225,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082198,-32.7940717,151.6661982,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082199,-32.7940865,151.6661739,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082200,-32.7941014,151.6661496,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082201,-32.7941162,151.6661253,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082202,-32.794131,151.666101,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082203,-32.7941459,151.6660767,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082204,-32.7938949,151.6662685,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082205,-32.7939095,151.6662442,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082206,-32.7939241,151.66622,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082207,-32.7939387,151.6661957,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082208,-32.7939532,151.6661715,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082209,-32.7939678,151.6661473,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082210,-32.7939824,151.666123,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082211,-32.793997,151.6660988,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082212,-32.7940116,151.6660745,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082213,-32.7940262,151.6660503,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082214,-32.7940408,151.666026,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082215,-32.7940554,151.6660018,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082216,-32.7938358,151.666221,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082217,-32.7938503,151.6661965,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082218,-32.7938648,151.666172,offstreet_public,surface,,imputed,no,,,yes,,asphalt,,,base2026
pw1342082219,-32.7938938,151.666123,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082220,-32.7939083,151.6660985,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082221,-32.7939228,151.666074,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082222,-32.7939373,151.6660495,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082223,-32.7939518,151.6660249,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082224,-32.7939663,151.6660004,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082225,-32.7939808,151.6659759,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082226,-32.7939953,151.6659514,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082227,-32.7948529,151.6651459,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082228,-32.7948404,151.6651668,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082229,-32.7948279,151.6651876,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082230,-32.7948154,151.6652084,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082231,-32.7948028,151.6652293,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082232,-32.7947903,151.6652501,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082233,-32.7947778,151.6652709,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082234,-32.7947653,151.6652918,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082235,-32.7947528,151.6653126,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082236,-32.7947403,151.6653334,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082237,-32.7947278,151.6653543,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082238,-32.7947153,151.6653751,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082239,-32.7947027,151.6653959,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082240,-32.7946902,151.6654168,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082241,-32.7946777,151.6654376,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082242,-32.7946652,151.6654584,onstreet,street_side,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082243,-32.7945872,151.6645114,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082244,-32.7946083,151.6644762,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082245,-32.7946295,151.6644411,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082246,-32.7946506,151.6644059,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082247,-32.7944506,151.6647279,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082248,-32.794431,151.6647598,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082249,-32.7944115,151.6647917,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082250,-32.7943919,151.6648236,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082251,-32.7943723,151.6648555,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082252,-32.7943528,151.6648874,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082253,-32.7943332,151.6649193,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082254,-32.7943136,151.6649512,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082255,-32.7942347,151.6650609,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082256,-32.7942544,151.6650286,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082257,-32.7942741,151.6649963,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082258,-32.7946052,151.6643052,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082259,-32.7945856,151.664337,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082260,-32.7945659,151.6643688,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082261,-32.7945462,151.6644007,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082262,-32.7945266,151.6644325,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082263,-32.7945069,151.6644642,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082264,-32.7944873,151.664496,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082265,-32.7944676,151.6645278,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082266,-32.794448,151.6645596,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082267,-32.7944283,151.6645914,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082268,-32.7944087,151.6646232,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082269,-32.7943891,151.664655,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082270,-32.7943694,151.6646868,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082271,-32.7943497,151.6647186,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082272,-32.7943301,151.6647504,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082273,-32.7943105,151.6647822,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082274,-32.7942908,151.664814,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082275,-32.7942711,151.6648458,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082276,-32.7942515,151.6648776,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082277,-32.7949031,151.6650394,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082278,-32.7948834,151.6650225,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
pw1342082279,-32.7948637,151.6650056,offstreet_public,surface,1,osm,no,,,yes,,asphalt,,,base2026
